ann_term	cv	annotation
PF11762	0	L-arabinose isomerase C-terminal domain
PF11769	0.113218631772141	Protein of unknown function (DUF3313)
PF11775	6.28439900754845	Cobalamin biosynthesis protein CobT VWA domain
PF11776	0.113218631772141	Nickel/cobalt transporter regulator
PF11791	0	Aconitate B N-terminal domain
PF11794	1.74297868132238	4-hydroxyphenylacetate 3-hydroxylase N terminal
PF11798	0.185310492103918	IMS family HHH motif
PF11799	0.279537762487135	impB/mucB/samB family C-terminal domain
PF11806	0.393398891328857	Domain of unknown function (DUF3327)
PF11808	0	Domain of unknown function (DUF3329)
PF11809	1.9235356718026	Domain of unknown function (DUF3330)
PF11818	0	C-terminal domain of tail specific protease (DUF3340)
PF11823	0.113218631772141	Protein of unknown function (DUF3343)
PF11842	0.196926112234539	Domain of unknown function (DUF3362)
PF11843	4.3864001560635	Protein of unknown function (DUF3363)
PF11862	0	Domain of unknown function (DUF3382)
PF11863	3.2497043960712	Protein of unknown function (DUF3383)
PF11867	1.79234253081099	Domain of unknown function (DUF3387)
PF11870	0.229340305384594	Domain of unknown function (DUF3390)
PF11873	0	Domain of unknown function (DUF3393)
PF11890	0	Domain of unknown function (DUF3410)
PF11892	0	Domain of unknown function (DUF3412)
PF11893	0	Domain of unknown function (DUF3413)
PF11898	0	Domain of unknown function (DUF3418)
PF11903	8.94427190999916	ParD-like antitoxin of type II bacterial toxin-antitoxin system
PF11920	3.89741881476979	Protein of unknown function (DUF3438)
PF11922	0.410668723370367	Domain of unknown function (DUF3440)
PF11924	0.350930923261975	Inverse autotransporter, beta-domain
PF11939	0.11042310999999	[NiFe]-hydrogenase assembly, chaperone, HybE
PF11940	0	Domain of unknown function (DUF3458) Ig-like fold
PF11941	0	Domain of unknown function (DUF3459)
PF11944	0	Protein of unknown function (DUF3461)
PF11967	0	Recombination protein O N terminal
PF11974	0.113218631772141	Alpha-2-macroglobulin MG1 domain
PF11975	0.213114946487265	Family 4 glycosyl hydrolase C-terminal domain
PF11985	2.16414978774517	Protein of unknown function (DUF3486)
PF11987	0.153278024574352	Translation-initiation factor 2
PF11990	3.89741881476979	Protein of unknown function (DUF3487)
PF11996	2.67143109196086	Protein of unknown function (DUF3491)
PF12002	0	MgsA AAA+ ATPase C terminal
PF12008	2.18493940808394	Type I restriction and modification enzyme - subunit R C terminal
PF12019	0.547491402163576	Type II transport protein GspH
PF12034	1.05794793386985	Domain of unknown function (DUF3520)
PF12083	1.04876916428398	Domain of unknown function (DUF3560)
PF12084	0.113218631772141	Protein of unknown function (DUF3561)
PF12101	3.89741881476979	Protein of unknown function (DUF3577)
PF12102	5.09819195219586	Domain of unknown function (DUF3578)
PF12105	0	SpoU, rRNA methylase, C-terminal
PF12111	0.113218631772141	Polyribonucleotide phosphorylase C terminal
PF12116	6.28439900754845	Stage III sporulation protein D
PF12120	8.94427190999916	Rifampin ADP-ribosyl transferase
PF12122	0.11042310999999	Cytoplasmic N-terminal domain of rhomboid serine protease
PF12137	0	RNA polymerase recycling family C-terminal
PF12146	0.224813967202887	Serine aminopeptidase, S33
PF12147	0.483415308272958	Putative methyltransferase
PF12158	0.443267328828043	Protein of unknown function (DUF3592)
PF12161	0.653885928364912	HsdM N-terminal domain
PF12167	0.812203150245177	Arm DNA-binding domain
PF12168	0	DNA polymerase III subunits tau domain IV DnaB-binding
PF12169	0	DNA polymerase III subunits gamma and tau domain III
PF12170	0	DNA polymerase III tau subunit V interacting with alpha
PF12183	8.94427190999916	Restriction endonuclease NotI
PF12217	2.84521945766315	Catalytic beta propeller domain of bacteriophage endosialidase
PF12218	2.84521945766315	N terminal extension of bacteriophage endosialidase
PF12219	2.84521945766315	Catalytic domain of bacteriophage endosialidase
PF12221	0.159111456835146	Bacterial membrane protein N terminal
PF12236	2.18493940808394	Bacteriophage head to tail connecting protein
PF12244	5.09819195219586	Protein of unknown function (DUF3606)
PF12245	2.66282720622098	Bacterial Ig-like domain (group 3)
PF12293	2.77329787182835	Putative outer membrane core complex of type IVb secretion
PF12320	0	Type 5 capsule protein repressor C-terminal domain
PF12323	0.565019161361128	Helix-turn-helix domain
PF12324	8.94427190999916	Helix-turn-helix domain of alkylmercury lyase
PF12327	0	FtsZ family, C-terminal domain
PF12343	0.11042310999999	Cold shock protein DEAD box A
PF12344	0.11042310999999	Ultra-violet resistance protein B
PF12358	3.01892763255977	Protein of unknown function (DUF3644)
PF12368	0.113218631772141	Rhodanase C-terminal
PF12390	0	Selenocysteine synthase N terminal
PF12392	0.113218631772141	Collagenase
PF12393	5.09819195219586	Dr family adhesin
PF12399	0.0555544839130382	Branched-chain amino acid ATP-binding cassette transporter
PF12404	0	Peptidase
PF12408	3.53404180461879	Ribose-5-phosphate isomerase
PF12419	8.94427190999916	SNF2 Helicase protein
PF12421	0.797719767339355	Fibronectin type III protein
PF12431	0.196926112234539	Transcriptional regulator
PF12445	1.0040247375074	Flagellin protein
PF12450	1.05794793386985	von Willebrand factor
PF12462	0	DNA helicase IV / RNA helicase N terminal
PF12464	0.229170598075039	Maltose acetyltransferase
PF12476	8.94427190999916	Protein of unknown function (DUF3696)
PF12477	1.55173329881814	Sex factor F TraW protein N terminal
PF12482	6.63282550056583	Phage integrase protein
PF12486	0.677991890532888	Type VI secretion system, EvfB, or VasL
PF12500	1.9235356718026	TRSP domain C terminus to PRTase_2
PF12528	0.113218631772141	Type II secretion prepilin peptidase dependent protein C
PF12532	8.94427190999916	Protein of unknown function (DUF3732)
PF12535	8.94427190999916	Hydrolase of X-linked nucleoside diphosphate N terminal
PF12557	0	Cob(I)alamin adenosyltransferase N terminal
PF12566	0	Protein of unknown function (DUF3748)
PF12568	0	Acetyltransferase (GNAT) domain
PF12571	0.933465092960778	Phage tail-collar fibre protein
PF12592	0	Protein of unknown function (DUF3763)
PF12602	0.906069317759229	Fertility inhibition protein N terminal
PF12604	8.94427190999916	Tail fibre protein gp37 C terminal
PF12615	1.37367803221401	F sex factor protein N terminal
PF12626	0	Polymerase A arginine-rich C-terminus
PF12627	0.0555544839130382	Probable RNA and SrmB- binding site of polymerase A
PF12631	0	MnmE helical domain
PF12633	0	Adenylate cyclase NT domain
PF12635	8.94427190999916	Protein of unknown function (DUF3780)
PF12639	0.91024092967606	DNase/tRNase domain of colicin-like bacteriocin
PF12651	8.94427190999916	Ribbon-helix-helix domain
PF12674	2.52034300915063	Putative zinc ribbon domain
PF12684	1.56322009184441	PDDEXK-like domain of unknown function (DUF3799)
PF12686	5.09819195219586	Protein of unknown function (DUF3800)
PF12693	0.405335709471352	GspL periplasmic domain
PF12696	2.41421015845145	TraM recognition site of TraD and TraG
PF12697	0.2305105523182	Alpha/beta hydrolase family
PF12698	0.0741194724243112	ABC-2 family transporter protein
PF12704	0.265842433700818	MacB-like periplasmic core domain
PF12705	0	PD-(D/E)XK nuclease superfamily
PF12706	0.14079404838392	Beta-lactamase superfamily domain
PF12708	6.28439900754845	Pectate lyase superfamily protein
PF12710	0.0555544839130382	haloacid dehalogenase-like hydrolase
PF12724	0	Flavodoxin domain
PF12728	0.98660608008474	Helix-turn-helix domain
PF12729	8.94427190999916	Four helix bundle sensory module for signal transduction
PF12759	2.92446020036485	InsA C-terminal domain
PF12769	0	4TM region of pyridine nucleotide transhydrogenase, mitoch
PF12790	0.675441932136263	Type VI secretion lipoprotein, VasD, EvfM, TssJ, VC_A0113
PF12792	0.132850732911101	CSS motif domain associated with EAL
PF12793	0.113218631772141	Sugar transport-related sRNA regulator N-term
PF12794	0.0555544839130382	Mechanosensitive ion channel inner membrane domain 1
PF12795	0.0555544839130382	Mechanosensitive ion channel porin domain
PF12796	0.455557270759352	Ankyrin repeats (3 copies)
PF12798	0.311813762882227	4Fe-4S binding domain
PF12800	0.089865242993817	4Fe-4S binding domain
PF12801	0.0795493545259297	4Fe-4S binding domain
PF12802	8.94427190999916	MarR family
PF12804	0.0751619488235223	MobA-like NTP transferase domain
PF12805	0	FUSC-like inner membrane protein yccS
PF12821	0	Threonine/Serine exporter, ThrE
PF12822	0.542215409242873	ECF transporter, substrate-specific component
PF12826	0.11042310999999	Helix-hairpin-helix motif
PF12831	0.568760094422097	FAD dependent oxidoreductase
PF12832	0.274447966596342	MFS_1 like family
PF12833	0.0743830070062583	Helix-turn-helix domain
PF12834	3.22013749552935	Phage integrase, N-terminal
PF12835	3.45678565847054	Integrase
PF12836	0.11042310999999	Helix-hairpin-helix motif
PF12838	0.0998536671675917	4Fe-4S dicluster domain
PF12840	1.29125700136865	Helix-turn-helix domain
PF12843	0	Putative quorum-sensing-regulated virulence factor
PF12844	2.82643737625881	Helix-turn-helix domain
PF12846	3.89741881476979	AAA-like domain
PF12848	0.0278637754205581	ABC transporter
PF12849	0.406903532862849	PBP superfamily domain
PF12850	0.0562532824528249	Calcineurin-like phosphoesterase superfamily domain
PF12852	0.113218631772141	Cupin
PF12857	0	TOBE-like domain
PF12869	6.28439900754845	tRNA_anti-like
PF12883	0.160898753619939	Protein of unknown function (DUF3828)
PF12889	0.753275096259969	Protein of unknown function (DUF3829)
PF12911	0.0320641003282758	N-terminal TM domain of oligopeptide transport permease C
PF12918	2.80144628108818	TcdB toxin N-terminal helical domain
PF12919	2.95356681544905	TcdA/TcdB catalytic glycosyltransferase domain
PF12951	0.752098730952249	Passenger-associated-transport-repeat
PF12961	2.66244391395137	Domain of Unknown Function with PDB structure (DUF3850)
PF12974	0.161138436090986	ABC transporter, phosphonate, periplasmic substrate-binding protein
PF13005	1.14229675694851	zinc-finger binding domain of transposase IS66
PF13006	2.74186189349851	Insertion element 4 transposase N-terminal
PF13007	1.15658849177679	Transposase C of IS166 homeodomain
PF13018	0.548049988496766	Extended Signal Peptide of Type V secretion system
PF13020	4.3864001560635	Domain of unknown function (DUF3883)
PF13023	0.11042310999999	HD domain
PF13036	0.113218631772141	Peptidoglycan-synthase activator LpoB
PF13064	1.87898502792074	Protein of unknown function (DUF3927)
PF13085	0.122076542955199	2Fe-2S iron-sulfur cluster binding domain
PF13086	1.21133030411092	AAA domain
PF13087	0.920064664761	AAA domain
PF13088	1.53716271042211	BNR repeat-like domain
PF13089	0	Polyphosphate kinase N-terminal domain
PF13090	0	Polyphosphate kinase C-terminal domain
PF13091	0.100915989888384	PLD-like domain
PF13098	0.26295143415912	Thioredoxin-like domain
PF13099	0.11042310999999	Domain of unknown function (DUF3944)
PF13102	2.41421015845145	Phage integrase SAM-like domain
PF13108	2.61984206264284	Protein of unknown function (DUF3969)
PF13116	0.153278024574352	Protein of unknown function
PF13117	2.67143109196086	Cag pathogenicity island protein Cag12
PF13132	1.14634480814609	Domain of unknown function (DUF3950)
PF13144	0.360691631290862	Chaperone for flagella basal body P-ring formation
PF13145	0	PPIC-type PPIASE domain
PF13148	1.06254001514335	Protein of unknown function (DUF3987)
PF13155	0.258054330827726	Toprim-like
PF13163	3.2497043960712	Protein of unknown function (DUF3999)
PF13166	2.53520803341039	AAA domain
PF13167	0.11042310999999	GTP-binding GTPase N-terminal
PF13174	0.229340305384594	Tetratricopeptide repeat
PF13175	1.17699467105684	AAA ATPase domain
PF13176	8.94427190999916	Tetratricopeptide repeat
PF13177	0.0795493545259297	DNA polymerase III, delta subunit
PF13180	0.189052581653711	PDZ domain
PF13181	0.354729856251255	Tetratricopeptide repeat
PF13182	8.94427190999916	Protein of unknown function (DUF4007)
PF13183	0.101077086478932	4Fe-4S dicluster domain
PF13184	0.335436403617752	NusA-like KH domain
PF13185	0	GAF domain
PF13186	0.112471798873423	Iron-sulfur cluster-binding domain
PF13187	0.274447966596342	4Fe-4S dicluster domain
PF13188	0.233809081806505	PAS domain
PF13192	0.11042310999999	Thioredoxin domain
PF13193	0.17632149548256	AMP-binding enzyme C-terminal domain
PF13195	8.94427190999916	Protein of unknown function (DUF4011)
PF13198	2.12727912030749	Protein of unknown function (DUF4014)
PF13208	4.3864001560635	TerB N-terminal domain
PF13226	2.39549506876399	Domain of unknown function (DUF4034)
PF13227	1.48651900855857	Protein of unknown function (DUF4035)
PF13229	6.28439900754845	Right handed beta helix region
PF13230	0	Glutamine amidotransferases class-II
PF13237	0	4Fe-4S dicluster domain
PF13238	0.377177296477358	AAA domain
PF13240	6.28439900754845	zinc-ribbon domain
PF13241	0	Putative NAD(P)-binding
PF13242	0.193727524925389	HAD-hyrolase-like
PF13245	1.31206668555442	AAA domain
PF13247	0.0378105163307422	4Fe-4S dicluster domain
PF13250	5.09819195219586	Domain of unknown function (DUF4041)
PF13252	2.34272438751726	Protein of unknown function (DUF4043)
PF13258	0.791509177109062	Domain of unknown function (DUF4049)
PF13260	0.159111456835146	Protein of unknown function (DUF4051)
PF13262	3.2497043960712	Protein of unknown function (DUF4054)
PF13264	2.18493940808394	Domain of unknown function (DUF4055)
PF13271	6.28439900754845	Domain of unknown function (DUF4062)
PF13272	2.53520803341039	Putative 2/3 transmembrane domain holin
PF13274	3.01892763255977	Protein of unknown function (DUF4065)
PF13275	0	S4 domain
PF13276	1.76037566988335	HTH-like domain
PF13279	0.32541650758697	Thioesterase-like superfamily
PF13280	1.2388041744122	WYL domain
PF13283	0.286543930104226	Bacteriophage N adsorption protein A C-term
PF13286	4.12191153612905	Phosphohydrolase-associated domain
PF13288	0.161138436090986	DXP reductoisomerase C-terminal domain
PF13289	2.34272438751726	SIR2-like domain
PF13290	8.94427190999916	Chitobiase/beta-hexosaminidase C-terminal domain
PF13291	0	ACT domain
PF13292	0	1-deoxy-D-xylulose-5-phosphate synthase
PF13296	1.61985476477422	Putative type VI secretion system Rhs element Vgr
PF13302	0.153278024574352	Acetyltransferase (GNAT) domain
PF13304	1.98678142712353	AAA domain, putative AbiEii toxin, Type IV TA system
PF13306	8.94427190999916	Leucine rich repeats (6 copies)
PF13307	0.0555544839130382	Helicase C-terminal domain
PF13309	0.153278024574352	HTH domain
PF13310	1.74297868132238	Virulence protein RhuM family
PF13322	0.698266556394272	Domain of unknown function (DUF4092)
PF13327	2.09479966918282	Type III secretion system subunit
PF13328	0	HD domain
PF13332	3.41508297102106	Haemagluttinin repeat
PF13333	1.94447684172399	Integrase core domain
PF13335	0.286543930104226	Magnesium chelatase, subunit ChlI C-terminal
PF13336	0.718249603850953	Acetyl-CoA hydrolase/transferase C-terminal domain
PF13337	3.53404180461879	Putative ATP-dependent Lon protease
PF13338	2.09479966918282	Transcriptional regulator, AbiEi antitoxin
PF13340	8.94427190999916	Putative transposase of IS4/5 family (DUF4096)
PF13342	2.56559515142445	C-terminal repeat of topoisomerase
PF13343	0.335436403617752	Bacterial extracellular solute-binding protein
PF13344	0.11042310999999	Haloacid dehalogenase-like hydrolase
PF13347	0.369490541289642	MFS/sugar transport protein
PF13353	0.0762481759719964	4Fe-4S single cluster domain
PF13354	1.69729035605908	Beta-lactamase enzyme family
PF13356	0.413523657222581	Arm DNA-binding domain
PF13358	3.00503465670545	DDE superfamily endonuclease
PF13360	0.153278024574352	PQQ-like domain
PF13361	0.210871875698536	UvrD-like helicase C-terminal domain
PF13362	1.02806479410497	Toprim domain
PF13365	0.125153040329007	Trypsin-like peptidase domain
PF13369	0	Transglutaminase-like superfamily
PF13371	0	Tetratricopeptide repeat
PF13375	0.323429534648016	RnfC Barrel sandwich hybrid domain
PF13377	0.0973667117878128	Periplasmic binding protein-like domain
PF13378	0.126337733636289	Enolase C-terminal domain-like
PF13380	0.0562532824528249	CoA binding domain
PF13382	0.161138436090986	Adenine deaminase C-terminal domain
PF13384	2.07688071144052	Homeodomain-like domain
PF13391	1.09911413267834	HNH endonuclease
PF13392	2.17152239814286	HNH endonuclease
PF13393	0	Histidyl-tRNA synthetase
PF13394	0.184271998272139	4Fe-4S single cluster domain
PF13395	8.94427190999916	HNH endonuclease
PF13396	0.11042310999999	Phospholipase_D-nuclease N-terminal
PF13401	0.903563814463214	AAA domain
PF13402	0.678453531552758	Peptidase M60, enhancin and enhancin-like
PF13404	0.196926112234539	AsnC-type helix-turn-helix domain
PF13406	0.153278024574352	Transglycosylase SLT domain
PF13407	0.10834466784463	Periplasmic binding protein domain
PF13408	1.63393247350164	Recombinase zinc beta ribbon domain
PF13409	0.242970782959517	Glutathione S-transferase, N-terminal domain
PF13410	0.126741888545844	Glutathione S-transferase, C-terminal domain
PF13411	0.135929065097433	MerR HTH family regulatory protein
PF13412	0.172220806747638	Winged helix-turn-helix DNA-binding
PF13413	0	Helix-turn-helix domain
PF13414	1.49259776941607	TPR repeat
PF13416	0.087448080193508	Bacterial extracellular solute-binding protein
PF13417	0.196167165835213	Glutathione S-transferase, N-terminal domain
PF13418	2.52034300915063	Galactose oxidase, central domain
PF13419	0.0420969345526985	Haloacid dehalogenase-like hydrolase
PF13420	1.62928863158664	Acetyltransferase (GNAT) domain
PF13426	0.279216577639773	PAS domain
PF13427	2.05137941995459	Domain of unknown function (DUF4111)
PF13429	0.561620990119539	Tetratricopeptide repeat
PF13432	0.185748381748218	Tetratricopeptide repeat
PF13434	1.22891306547701	L-lysine 6-monooxygenase (NADPH-requiring)
PF13435	0	Cytochrome c554 and c-prime
PF13436	0.380349130564482	Glycine-zipper domain
PF13437	0.170020736521513	HlyD family secretion protein
PF13438	0.5227398799764	Domain of unknown function (DUF4113)
PF13439	0.207405220465248	Glycosyltransferase Family 4
PF13440	0.346237520766166	Polysaccharide biosynthesis protein
PF13443	3.21389388811308	Cro/C1-type HTH DNA-binding domain
PF13449	1.17280433970519	Esterase-like activity of phytase
PF13450	3.53404180461879	NAD(P)-binding Rossmann-like domain
PF13454	0.230863166108605	FAD-NAD(P)-binding
PF13455	4.3864001560635	Meiotically up-regulated gene 113
PF13458	0	Periplasmic binding protein
PF13460	0.321276527692617	NAD(P)H-binding
PF13462	5.09819195219586	Thioredoxin
PF13464	0	Domain of unknown function (DUF4115)
PF13466	0.159111456835146	STAS domain
PF13471	8.94427190999916	Transglutaminase-like superfamily
PF13472	0.360691631290862	GDSL-like Lipase/Acylhydrolase family
PF13473	0.161138436090986	Cupredoxin-like domain
PF13476	0.729415629507243	AAA domain
PF13477	2.82643737625881	Glycosyl transferase 4-like
PF13478	0.3674521697397	XdhC Rossmann domain
PF13479	6.63282550056583	AAA domain
PF13481	0.413247776539234	AAA domain
PF13483	0.301168995546885	Beta-lactamase superfamily domain
PF13484	0.079555728417573	4Fe-4S double cluster binding domain
PF13488	0.179692890524213	Glycine zipper
PF13489	0.285819509958756	Methyltransferase domain
PF13491	0	4TM region of DNA translocase FtsK/SpoIIIE
PF13492	0.159111456835146	GAF domain
PF13493	0.159111456835146	Domain of unknown function (DUF4118)
PF13495	1.30273087536798	Phage integrase, N-terminal SAM-like domain
PF13500	0.053037152278382	AAA domain
PF13502	0.153278024574352	AsmA-like C-terminal region
PF13503	2.66244391395137	Domain of unknown function (DUF4123)
PF13505	0.436574980605195	Outer membrane protein beta-barrel domain
PF13507	0	CobB/CobQ-like glutamine amidotransferase domain
PF13508	0.391063067271861	Acetyltransferase (GNAT) domain
PF13510	0.113218631772141	2Fe-2S iron-sulfur cluster binding domain
PF13515	0.118103600447569	Fusaric acid resistance protein-like
PF13517	3.070663328513	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF13518	2.07203341767682	Helix-turn-helix domain
PF13520	0.0923640480926631	Amino acid permease
PF13521	0.353749283579269	AAA domain
PF13522	0	Glutamine amidotransferase domain
PF13523	1.24160294511867	Acetyltransferase (GNAT) domain
PF13525	0	Outer membrane lipoprotein
PF13531	0.124754383935373	Bacterial extracellular solute-binding protein
PF13532	0.159111456835146	2OG-Fe(II) oxygenase superfamily
PF13533	0.161506416556695	Biotin-lipoyl like
PF13534	0.285819509958756	4Fe-4S dicluster domain
PF13537	0.11042310999999	Glutamine amidotransferase domain
PF13538	0.341718529909936	UvrD-like helicase C-terminal domain
PF13539	1.53716271042211	D-alanyl-D-alanine carboxypeptidase
PF13541	0.137689940439693	Subunit ChlI of Mg-chelatase
PF13542	2.43913244589292	Helix-turn-helix domain of transposase family ISL3
PF13545	0.11042310999999	Crp-like helix-turn-helix domain
PF13549	0.113218631772141	ATP-grasp domain
PF13550	0.77913639940598	Putative phage tail protein
PF13551	3.1998593499329	Winged helix-turn helix
PF13554	2.39549506876399	Bacteriophage related domain of unknown function
PF13555	1.40989737052224	P-loop containing region of AAA domain
PF13556	0.113218631772141	PucR C-terminal helix-turn-helix domain
PF13558	0	Putative exonuclease SbcCD, C subunit
PF13560	0.708776066291289	Helix-turn-helix domain
PF13561	0.105208218817105	Enoyl-(Acyl carrier protein) reductase
PF13565	2.41421015845145	Homeodomain-like domain
PF13569	0.41535113807729	Domain of unknown function (DUF4132)
PF13578	6.28439900754845	Methyltransferase domain
PF13579	0.259827920984652	Glycosyl transferase 4-like domain
PF13580	0.0555544839130382	SIS domain
PF13588	1.51458934483663	Type I restriction enzyme R protein N terminus (HSDR_N)
PF13589	0.356866493283612	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF13591	0.113218631772141	MerR HTH family regulatory protein
PF13592	3.46256744910252	Winged helix-turn helix
PF13593	0	SBF-like CPA transporter family (DUF4137)
PF13597	0	Anaerobic ribonucleoside-triphosphate reductase
PF13599	0.93079824490299	Pentapeptide repeats (9 copies)
PF13602	8.94427190999916	Zinc-binding dehydrogenase
PF13603	0.11042310999999	Leucyl-tRNA synthetase, Domain 2
PF13604	0.434306440273775	AAA domain
PF13606	8.94427190999916	Ankyrin repeat
PF13607	0.113218631772141	Succinyl-CoA ligase like flavodoxin domain
PF13610	1.50359122099934	DDE domain
PF13614	0.408366051071003	AAA domain
PF13616	0.0974176806152074	PPIC-type PPIASE domain
PF13617	0	YnbE-like lipoprotein
PF13620	2.34272438751726	Carboxypeptidase regulatory-like domain
PF13622	0	Thioesterase-like superfamily
PF13624	0	SurA N-terminal domain
PF13627	0	Prokaryotic lipoprotein-attachment site
PF13632	0.5227398799764	Glycosyl transferase family group 2
PF13636	0	RNA-binding PUA-like domain of methyltransferase RsmF
PF13637	0.301168995546885	Ankyrin repeats (many copies)
PF13638	8.94427190999916	PIN domain
PF13640	0.11042310999999	2OG-Fe(II) oxygenase superfamily
PF13641	4.3864001560635	Glycosyltransferase like family 2
PF13643	2.36656290743208	Domain of unknown function (DUF4145)
PF13644	5.09819195219586	DKNYY family
PF13646	1.26994172799339	HEAT repeats
PF13649	0.326585230897597	Methyltransferase domain
PF13654	0	AAA domain
PF13655	3.00503465670545	N-terminal domain of reverse transcriptase
PF13657	0.636445827340584	HipA N-terminal domain
PF13662	0.184271998272139	Toprim domain
PF13665	2.53520803341039	Domain of unknown function (DUF4150)
PF13667	0.113218631772141	ThiC-associated domain
PF13671	1.74297868132238	AAA domain
PF13672	0.347438412450977	Protein phosphatase 2C
PF13673	0.113713574462329	Acetyltransferase (GNAT) domain
PF13675	0.0795493545259297	Type IV pili methyl-accepting chemotaxis transducer N-term
PF13676	2.39549506876399	TIR domain
PF13677	0.363989403035967	Membrane MotB of proton-channel complex MotA/MotB
PF13678	2.30574406563316	NFkB-p65-degrading zinc protease
PF13683	2.58009834865532	Integrase core domain
PF13687	0	Domain of unknown function (DUF4153)
PF13689	0	Domain of unknown function (DUF4154)
PF13692	2.44712804999596	Glycosyl transferases group 1
PF13693	0.373859564760365	Winged helix-turn-helix DNA-binding
PF13698	0	Domain of unknown function (DUF4156)
PF13700	1.34948800772832	Domain of unknown function (DUF4158)
PF13701	2.55900824671416	Transposase DDE domain group 1
PF13704	5.41914094738224	Glycosyl transferase family 2
PF13707	8.94427190999916	RloB-like protein
PF13708	0.786400728484606	Domain of unknown function (DUF4942)
PF13710	0	ACT domain
PF13711	3.2497043960712	Domain of unknown function (DUF4160)
PF13714	0	Phosphoenolpyruvate phosphomutase
PF13718	0.31934312937074	GNAT acetyltransferase 2
PF13720	0	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF13721	0.0555544839130382	SecD export protein N-terminal TM region
PF13722	0.0978437916133874	5TM C-terminal transporter carbon starvation CstA
PF13723	2.18493940808394	Beta-ketoacyl synthase, N-terminal domain
PF13727	0.113218631772141	CoA-binding domain
PF13728	1.39876935619493	F plasmid transfer operon protein
PF13729	2.41421015845145	F plasmid transfer operon, TraF, protein
PF13730	0.705536575981916	Helix-turn-helix domain
PF13737	3.28036700290941	Transposase DDE domain
PF13740	0.11042310999999	ACT domain
PF13742	0.113218631772141	OB-fold nucleic acid binding domain
PF13744	1.37427127722191	Helix-turn-helix domain
PF13750	2.29100947047472	Bacterial Ig-like domain (group 3)
PF13751	6.63282550056583	Transposase DDE domain
PF13752	4.65519989645443	Domain of unknown function (DUF4165)
PF13784	3.01892763255977	Fic/DOC family N-terminal
PF13793	0	N-terminal domain of ribose phosphate pyrophosphokinase
PF13801	0.159111456835146	Heavy-metal resistance
PF13802	0.355687810618316	Galactose mutarotase-like
PF13806	0	Rieske-like [2Fe-2S] domain
PF13807	0.315848833360278	G-rich domain on putative tyrosine kinase
PF13808	0.835337938012506	DDE_Tnp_1-associated
PF13811	0.113218631772141	Domain of unknown function (DUF4186)
PF13817	1.12882403668744	IS66 C-terminal element
PF13823	0.903190157897041	Alcohol dehydrogenase GroES-associated
PF13840	0	ACT domain
PF13847	0.141108794456561	Methyltransferase domain
PF13856	1.38666056187243	ATP-binding sugar transporter from pro-phage
PF13857	3.01892763255977	Ankyrin repeats (many copies)
PF13860	0.113218631772141	FlgD Ig-like domain
PF13861	0.360691631290862	FlgD Tudor-like domain
PF13876	2.77329787182835	Phage protein (N4 Gp49/phage Sf6 gene 66) family
PF13884	1.33316110142235	Chaperone of endosialidase
PF13895	2.51017619477849	Immunoglobulin domain
PF13899	0.401793813052999	Thioredoxin-like
PF13910	8.94427190999916	Domain of unknown function (DUF4209)
PF13927	1.81272519067145	Immunoglobulin domain
PF13932	0	GidA associated domain
PF13935	1.22390282884964	Ead/Ea22-like protein
PF13936	0.992455719128254	Helix-turn-helix domain
PF13939	0.718249603850953	Toxin TisB, type I toxin-antitoxin system
PF13940	0.353621910861308	Toxin Ldr, type I toxin-antitoxin system
PF13941	2.18493940808394	MutL protein
PF13942	0	YfhG lipoprotein
PF13953	0.195489207953666	PapC C-terminal domain
PF13954	0.181177543600772	PapC N-terminal domain
PF13956	0.702691610544227	Toxin Ibs, type I toxin-antitoxin system
PF13957	1.23247204502664	Toxin YafO, type II toxin-antitoxin system
PF13973	0.721992281907234	Domain of unknown function (DUF4222)
PF13974	0	YebO-like protein
PF13977	0.374566015017168	BetI-type transcriptional repressor, C-terminal
PF13978	0	Protein of unknown function (DUF4223)
PF13979	2.44712804999596	SopA-like catalytic domain
PF13980	0.11042310999999	Uncharacterised protein family (UPF0370)
PF13981	0.849272108062377	SopA-like central domain
PF13982	0.11042310999999	YbfN-like lipoprotein
PF13983	0.113218631772141	YsaB-like lipoprotein
PF13984	0.113218631772141	MsyB protein
PF13985	0.11042310999999	YbgS-like protein
PF13986	1.37733771291595	Domain of unknown function (DUF4224)
PF13987	0.113218631772141	YedD-like protein
PF13988	3.53404180461879	Protein of unknown function (DUF4225)
PF13989	0	YejG-like protein
PF13990	0.483657151979299	YjcZ-like protein
PF13991	0.113218631772141	BssS protein family
PF13992	0.159111456835146	YecR-like lipoprotein
PF13993	0.161138436090986	YccJ-like protein
PF13994	0.503154605426628	PgaD-like protein
PF13995	0.261470468649407	YebF-like protein
PF13996	0.113218631772141	YobH-like protein
PF13997	0.153278024574352	YqjK-like protein
PF13998	0.113218631772141	MgrB protein
PF13999	0	MarB protein
PF14000	0.703136734308601	DNA packaging protein FI
PF14001	0.11042310999999	YdfZ protein
PF14002	0	YniB-like protein
PF14020	1.9235356718026	Protein of unknown function (DUF4236)
PF14022	4.65519989645443	Protein of unknown function (DUF4238)
PF14031	6.28439900754845	Putative serine dehydratase domain
PF14052	6.28439900754845	Capsule assembly protein Wzi
