ann_term	generic	annotation
PF11835	2.03738641308575	RRM-like domain
PF11837	0.809836452849205	Domain of unknown function (DUF3357)
PF11838	1.90488356904045	ERAP1-like C-terminal domain
PF11839	0.272165526975909	Alanine-zipper, major outer membrane lipoprotein
PF11841	0	Domain of unknown function (DUF3361)
PF11852	0.408248290463863	Domain of unknown function (DUF3372)
PF11855	0.136082763487954	Protein of unknown function (DUF3375)
PF11860	0.136082763487954	N-acetylmuramidase
PF11861	0.585164839671439	Domain of unknown function (DUF3381)
PF11862	0	Domain of unknown function (DUF3382)
PF11865	0.786859230953116	Domain of unknown function (DUF3385)
PF11875	0.432760466359724	Domain of unknown function (DUF3395)
PF11883	16.5063251540385	Domain of unknown function (DUF3403)
PF11886	1.02791233750009	Translocase of chloroplast 159/132, membrane anchor domain
PF11891	1.56034005145369	Protein RETICULATA-related
PF11893	0.136082763487954	Domain of unknown function (DUF3413)
PF11894	0.626962328219399	Nuclear pore complex scaffold, nucleoporins 186/192/205
PF11900	2.64191870643905	Domain of unknown function (DUF3420)
PF11904	1.33869467175264	GPCR-chaperone
PF11909	0.272165526975909	NADH-quinone oxidoreductase cyanobacterial subunit N
PF11910	0.237180031990727	Cyanobacterial and plant NDH-1 subunit O
PF11916	0.840327046912205	Vacuolar protein 14 C-terminal Fig4p binding
PF11919	0.388514344942906	Domain of unknown function (DUF3437)
PF11923	0.194257172471453	NFACT protein C-terminal domain
PF11926	5.71746255407961	Domain of unknown function (DUF3444)
PF11931	0.675000323524006	Domain of unknown function (DUF3449)
PF11934	0.661668897756696	Domain of unknown function (DUF3452)
PF11935	0.381251754185973	Domain of unknown function (DUF3453)
PF11937	0.272165526975909	Protein of unknown function (DUF3455)
PF11938	0.190625877092986	TLR4 regulator and MIR-interacting MSAP
PF11940	0.465812335684095	Domain of unknown function (DUF3458) Ig-like fold
PF11941	0	Domain of unknown function (DUF3459)
PF11942	1.63897327715083	Spt5 transcription elongation factor, acidic N-terminal
PF11945	0.376177396931639	WAHD domain of WASH complex
PF11947	0.683487991906488	Photosynthesis affected mutant 68
PF11951	0	Fungal specific transcription factor domain
PF11954	0	Domain of unknown function (DUF3471)
PF11955	3.611457812739	Plant organelle RNA recognition domain
PF11957	0.501569862575519	THO complex subunit 1 transcription elongation factor
PF11960	4.03946291688429	Domain of unknown function (DUF3474)
PF11961	3.18259812379918	Domain of unknown function (DUF3475)
PF11964	0	SpoIIAA-like
PF11965	0.442343040499889	Domain of unknown function (DUF3479)
PF11969	0.411657521181058	Scavenger mRNA decapping enzyme C-term binding
PF11976	2.33617676403482	Ubiquitin-2 like Rad60 SUMO-like
PF11987	1.15606141161332	Translation-initiation factor 2
PF11995	2.20197801936436	Domain of unknown function (DUF3490)
PF11998	0.136082763487954	Low psii accumulation1 / Rep27
PF12002	0.520710153148461	MgsA AAA+ ATPase C terminal
PF12009	0.362940857011621	Telomerase ribonucleoprotein complex - RNA binding domain
PF12014	0.642377223719956	Domain of unknown function (DUF3506)
PF12022	0.339049520304525	Domain of unknown function (DUF3510)
PF12023	2.31793360828969	Domain of unknown function (DUF3511)
PF12025	0	Phage protein C
PF12031	0.53949532541955	SWI/SNF-like complex subunit BAF250/Osa
PF12036	0.437577985462347	Protein of unknown function (DUF3522)
PF12037	1.12092105483883	Domain of unknown function (DUF3523)
PF12040	0	Domain of unknown function (DUF3526)
PF12041	1.28366613343905	Transcriptional regulator DELLA protein N terminal
PF12043	2.54491449705968	Domain of unknown function (DUF3527)
PF12046	0.274721127897378	Cofactor assembly of complex C subunit B
PF12047	1.83080633925379	Cytosine specific DNA methyltransferase replication foci domain
PF12049	0.737343713082929	Protein of unknown function (DUF3531)
PF12054	0.362940857011621	Domain of unknown function (DUF3535)
PF12056	2.54738462225411	Protein of unknown function (DUF3537)
PF12061	6.39556209689891	Late blight resistance protein R1
PF12066	0.756292032230523	SERRATE/Ars2, N-terminal domain
PF12068	0.742302685855556	Rab-binding domain (RBD)
PF12070	0.946507796631679	Protein SCAI
PF12076	3.07556815838234	WAX2 C-terminal domain
PF12090	0.190625877092986	Spt20 family
PF12095	0.194257172471453	Protein CHLORORESPIRATORY REDUCTION 7
PF12108	0.501569862575519	Splicing factor SF3a60 binding domain
PF12110	0.35906937715442	Nuclear protein 96
PF12116	0.136082763487954	Stage III sporulation protein D
PF12134	1.00191989006488	PRP8 domain IV core
PF12142	3.58524033893274	Polyphenol oxidase middle domain
PF12143	4.52093507454906	Protein of unknown function (DUF_B2219)
PF12146	5.37977681715292	Serine aminopeptidase, S33
PF12157	1.29733910336754	Protein of unknown function (DUF3591)
PF12159	0.408248290463863	Protein of unknown function (DUF3593)
PF12165	3.74165738677394	Alfin
PF12166	0.573403047782404	Piezo non-specific cation channel, R-Ras-binding domain
PF12169	0.86066296582387	DNA polymerase III subunits gamma and tau domain III
PF12170	0.136082763487954	DNA polymerase III tau subunit V interacting with alpha
PF12171	3.13926687395957	Zinc-finger double-stranded RNA-binding
PF12174	1.95940634772363	RCD1-SRO-TAF4 (RST) plant domain
PF12202	1.55090649987313	Oxidative-stress-responsive kinase 1 C-terminal domain
PF12204	0.237180031990727	Domain of unknown function (DUF3598)
PF12213	0.529031392108708	DNA polymerases epsilon N terminal
PF12214	3.04319015004126	Cell cycle regulated microtubule associated protein
PF12215	1.11482607468584	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term
PF12220	0.511571208462461	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal
PF12221	0.136082763487954	Bacterial membrane protein N terminal
PF12222	4.11441025761827	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A
PF12230	0.632510775561932	Pre-mRNA splicing factor PRP21 like protein
PF12231	0.728044584377475	Rap1-interacting factor 1 N terminal
PF12234	0.237180031990727	RAVE protein 1 C terminal
PF12243	0	CTD kinase subunit gamma CTK3
PF12248	0.136082763487954	Farnesoic acid 0-methyl transferase
PF12251	0.450560641516918	snRNA-activating protein of 50kDa MW C terminal
PF12253	0.462424564645328	Chromatin assembly factor 1 subunit A
PF12254	0.306578239005521	DNA polymerase alpha subunit p180 N terminal
PF12259	0.136082763487954	Baculovirus F protein
PF12260	0	Protein-kinase domain of FAM69
PF12261	0	Thermostable hemolysin
PF12263	0.511571208462461	Protein of unknown function (DUF3611)
PF12265	1.39129770150024	Histone-binding protein RBBP4 or subunit C of CAF1 complex
PF12274	13.9583712725164	Protein of unknown function (DUF3615)
PF12295	0.35906937715442	Symplekin tight junction protein C terminal
PF12298	0.562327697036122	Eukaryotic mitochondrial regulator protein
PF12299	0.136082763487954	Protein of unknown function (DUF3627)
PF12313	4.67044620831521	NPR1/NIM1 like defence protein C terminal
PF12315	2.33707397078775	Protein DA1
PF12325	0.371974165600534	TATA element modulatory factor 1 TATA binding
PF12327	0.759058963541551	FtsZ family, C-terminal domain
PF12329	0.98344081422339	TATA element modulatory factor 1 DNA binding
PF12330	0.274721127897378	Haspin like kinase domain
PF12333	0.494907681146839	Rix1 complex component involved in 60S ribosome maturation
PF12338	1.43579088230908	Ribulose-1,5-bisphosphate carboxylase small subunit
PF12341	0.264350528572715	Minichromosome loss protein, Mcl1, middle region
PF12344	0	Ultra-violet resistance protein B
PF12348	1.528782783603	CLASP N terminal
PF12349	0.478759169539226	Sterol-sensing domain of SREBP cleavage-activation
PF12352	1.2073615335997	Snare region anchored in the vesicle membrane C-terminus
PF12353	1.35271551822085	Eukaryotic translation initiation factor 3 subunit G
PF12355	0.190625877092986	Down syndrome cell adhesion molecule C terminal
PF12357	3.05465014220366	Phospholipase D C terminal
PF12368	0.381251754185973	Rhodanase C-terminal
PF12371	0.351198407532735	Transmembrane protein 131-like
PF12394	0.954777607364567	Protein FAM135
PF12397	0.190625877092986	U3 small nucleolar RNA-associated protein 10
PF12398	0.848396357932858	Receptor serine/threonine kinase
PF12399	0.136082763487954	Branched-chain amino acid ATP-binding cassette transporter
PF12422	0.306578239005521	Condensin II non structural maintenance of chromosomes subunit
PF12425	0	Protein of unknown function (DUF3673)
PF12428	2.15311842168649	Protein of unknown function (DUF3675)
PF12430	0.419643454531126	Abscisic acid G-protein coupled receptor
PF12435	0.816496580927726	Protein of unknown function (DUF3678)
PF12436	2.61646936723623	ICP0-binding domain of Ubiquitin-specific protease 7
PF12442	3.65186645174924	Protein of unknown function (DUF3681)
PF12451	0.136082763487954	Vacuolar protein sorting protein 11 C terminal
PF12452	0.577047595371084	Protein of unknown function (DUF3685)
PF12457	0.570654362217708	Tuftelin interacting protein N terminal
PF12460	0.386711484426415	RNAPII transcription regulator C-terminal
PF12462	0	DNA helicase IV / RNA helicase N terminal
PF12466	0	Glutamate dehydrogenase N terminal
PF12481	2.91703351990586	Aluminium induced protein
PF12483	1.26515964637575	E3 Ubiquitin ligase
PF12490	0.990521113087297	Breast carcinoma amplified sequence 3
PF12498	1.44935466012209	Basic leucine-zipper C terminal
PF12507	0.713501616153998	Human Cytomegalovirus UL139 protein
PF12513	0.432760466359724	Mitochondrial degradasome RNA helicase subunit C terminal
PF12515	2.48489496858352	Ca2+-ATPase N terminal autoinhibitory domain
PF12527	0.272165526975909	Protein of unknown function (DUF3727)
PF12530	0.912105097724051	Protein of unknown function (DUF3730)
PF12537	0.390756223591297	The Golgi pH Regulator (GPHR) Family N-terminal
PF12542	0.636914733193142	Pre-mRNA splicing factor
PF12546	0.633338850246301	Blue/Ultraviolet sensing protein C terminal
PF12550	0.136082763487954	Transcriptional activator of glycolytic enzymes
PF12552	2.32718567193127	Protein of unknown function (DUF3741)
PF12554	0.762732591600299	Mitotic-spindle organizing gamma-tubulin ring associated
PF12569	0.780841524940866	NMDA receptor-regulated protein 1
PF12572	0.35906937715442	Protein of unknown function (DUF3752)
PF12576	0.816496580927726	Protein of unknown function (DUF3754)
PF12579	1.55056852583798	Protein of unknown function (DUF3755)
PF12580	0.594935532566809	Tripeptidyl peptidase II
PF12584	0.237180031990727	Trafficking protein particle complex subunit 10, TRAPPC10
PF12589	0.839286909062253	Methyltransferase involved in Williams-Beuren syndrome
PF12590	0.833647739431422	Acyl-ATP thioesterase
PF12600	0.487438290097003	Protein of unknown function (DUF3769)
PF12609	4.69711540008983	Wound-induced protein
PF12612	0.537873754798121	Tubulin folding cofactor D C terminal
PF12617	0.603970093807497	Iron-Sulfur binding protein C terminal
PF12619	0.408248290463863	Mini-chromosome maintenance protein 2
PF12620	0.544331053951817	Protein of unknown function (DUF3778)
PF12622	0.504348664241606	mRNA biogenesis factor
PF12624	0.713501616153998	N-terminal region of Chorein or VPS13
PF12625	0.136082763487954	Arabinose-binding domain of AraC transcription regulator, N-term
PF12626	0.136082763487954	Polymerase A arginine-rich C-terminus
PF12627	0.976488095523346	Probable RNA and SrmB- binding site of polymerase A
PF12631	0.301985046903748	MnmE helical domain
PF12633	0	Adenylate cyclase NT domain
PF12638	1.2539246564388	Staygreen protein
PF12643	0.90286445318475	MazG-like family
PF12646	0.306578239005521	Domain of unknown function (DUF3783)
PF12656	0.603970093807497	G-patch domain
PF12657	0.362940857011621	Transcription factor IIIC subunit delta N-term
PF12660	0.423373691930507	Putative zinc-finger of transcription factor IIIC complex
PF12661	0.390756223591297	Human growth factor-like EGF
PF12662	1.22417416079611	Complement Clr-like EGF-like
PF12678	2.6059653117702	RING-H2 zinc finger domain
PF12680	0.784190396025562	SnoaL-like domain
PF12681	0.339049520304525	Glyoxalase-like domain
PF12689	0.822678212274024	Acid Phosphatase
PF12695	0.468803135819012	Alpha/beta hydrolase family
PF12696	0	TraM recognition site of TraD and TraG
PF12697	10.5625156353905	Alpha/beta hydrolase family
PF12698	2.07350933211894	ABC-2 family transporter protein
PF12701	1.27998624206443	Scd6-like Sm domain
PF12703	0	Toxin of toxin-antitoxin type 1 system
PF12704	0.136082763487954	MacB-like periplasmic core domain
PF12706	1.24623822501441	Beta-lactamase superfamily domain
PF12708	2.05964520361636	Pectate lyase superfamily protein
PF12710	1.81624396444001	haloacid dehalogenase-like hydrolase
PF12717	1.30913577523014	non-SMC mitotic condensation complex subunit 1
PF12719	0.401342958715028	Nuclear condensing complex subunits, C-term domain
PF12721	0.136082763487954	RIP homotypic interaction motif
PF12726	0.339049520304525	SEN1 N terminal
PF12727	0	PBP superfamily domain
PF12728	0	Helix-turn-helix domain
PF12734	3.17666412586434	Cysteine-rich TM module stress tolerance
PF12738	1.69153356872277	twin BRCT domain
PF12739	0.452108964435865	ER-Golgi trafficking TRAPP I complex 85 kDa subunit
PF12740	0.804642365357791	Chlorophyllase enzyme
PF12742	0.452108964435865	Gryzun, putative Golgi trafficking
PF12745	0.427888711146351	Anticodon binding domain of tRNAs
PF12749	0.136082763487954	Eukaryotic metallothionein
PF12752	0.728764114697424	SUZ domain
PF12755	1.31698573741884	Vacuolar 14 Fab1-binding region
PF12756	0.848396357932858	C2H2 type zinc-finger (2 copies)
PF12763	1.62322848662053	Cytoskeletal-regulatory complex EF hand
PF12764	1.04007740398939	Glycine-rich region of argonaut
PF12765	0.863297757942139	HEAT repeat associated with sister chromatid cohesion
PF12766	0.194257172471453	Pyridoxamine 5'-phosphate oxidase
PF12767	1.25893036359338	Transcriptional regulator of RNA polII, SAGA, subunit
PF12768	0.136082763487954	Cortical protein marker for cell polarity
PF12770	0	CHAT domain
PF12774	0.272165526975909	Hydrolytic ATP binding site of dynein motor region
PF12776	25.2412884280782	Myb/SANT-like DNA-binding domain
PF12779	0	WXXGXW repeat (2 copies)
PF12783	1.20039592816146	Guanine nucleotide exchange factor in Golgi transport N-terminal
PF12784	0.136082763487954	PD-(D/E)XK nuclease family transposase
PF12796	70.4488281410205	Ankyrin repeats (3 copies)
PF12797	0	4Fe-4S binding domain
PF12799	7.27864590658202	Leucine Rich repeats (2 copies)
PF12800	0.136082763487954	4Fe-4S binding domain
PF12804	0.419643454531126	MobA-like NTP transferase domain
PF12806	0.136082763487954	Acetyl-CoA dehydrogenase C-terminal like
PF12807	1.29774302816692	Translation initiation factor eIF3 subunit 135
PF12808	0.190625877092986	Micro-tubular organiser Mto1 C-term Mto2-binding region
PF12812	0.89879179714723	PDZ-like domain
PF12815	0.136082763487954	Spt5 C-terminal nonapeptide repeat binding Spt4
PF12816	0.386711484426415	Golgi CORVET complex core vacuolar protein 8
PF12819	17.5875170139784	Malectin-like domain
PF12824	0.483118220040696	Mitochondrial ribosomal protein subunit L20
PF12826	0.596108976571973	Helix-hairpin-helix motif
PF12830	0.194257172471453	Sister chromatid cohesion C-terminus
PF12833	0.825222583954041	Helix-turn-helix domain
PF12836	0.833647739431422	Helix-hairpin-helix motif
PF12837	0.136082763487954	4Fe-4S binding domain
PF12838	0.690354834374696	4Fe-4S dicluster domain
PF12842	0.423373691930507	Domain of unknown function (DUF3819)
PF12843	0.529031392108708	Putative quorum-sensing-regulated virulence factor
PF12848	0.767299893447781	ABC transporter
PF12850	0.585164839671439	Calcineurin-like phosphoesterase superfamily domain
PF12854	30.2123453925047	PPR repeat
PF12859	0.537873754798121	Anaphase-promoting complex subunit 1
PF12861	0.818420014879107	Anaphase-promoting complex subunit 11 RING-H2 finger
PF12862	0.334379908383679	Anaphase-promoting complex subunit 5
PF12867	0	DinB superfamily
PF12871	0.746058827161039	Pre-mRNA-splicing factor 38-associated hydrophilic C-term
PF12872	1.44416220432364	OST-HTH/LOTUS domain
PF12874	8.21658257491169	Zinc-finger of C2H2 type
PF12877	0	Domain of unknown function (DUF3827)
PF12894	4.50017469961379	Anaphase-promoting complex subunit 4 WD40 domain
PF12895	1.49585964804613	Anaphase-promoting complex, cyclosome, subunit 3
PF12896	3.69429272556174	Anaphase-promoting complex, cyclosome, subunit 4
PF12899	2.81951867072931	Alkaline and neutral invertase
PF12906	4.4142976519044	RING-variant domain
PF12907	0.964788894039983	Zinc-binding
PF12911	0	N-terminal TM domain of oligopeptide transport permease C
PF12922	0.306578239005521	non-SMC mitotic condensation complex subunit 1, N-term
PF12923	0.54078908105534	Ribosomal RNA-processing protein 7 (RRP7) C-terminal domain
PF12928	0.84095051210017	tRNA-splicing endonuclease subunit sen54 N-term
PF12931	1.09010542576085	Sec23-binding domain of Sec16
PF12932	0.728044584377475	Vesicle coat trafficking protein Sec16 mid-region
PF12936	0.408248290463863	KRI1-like family C-terminal
PF12937	25.0470974953586	F-box-like
PF12947	0.547211979386733	EGF domain
PF12951	0.136082763487954	Passenger-associated-transport-repeat
PF12968	0.136082763487954	Domain of Unknown Function (DUF3856)
PF12971	0.50469493868284	Alpha-N-acetylglucosaminidase (NAGLU) N-terminal domain
PF12972	0.674223419000084	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
PF12973	0.584268492696937	ChrR Cupin-like domain
PF12998	0.612301109338824	Inhibitor of growth proteins N-terminal histone-binding
PF12999	0.612301109338824	Glucosidase II beta subunit-like
PF13000	0.136082763487954	Acetyl-coenzyme A transporter 1
PF13001	0.717165006397494	Proteasome stabiliser
PF13005	0.136082763487954	zinc-finger binding domain of transposase IS66
PF13007	0.136082763487954	Transposase C of IS166 homeodomain
PF13011	0	leucine-zipper of insertion element IS481
PF13012	1.10396021763666	Maintenance of mitochondrial structure and function
PF13015	0.698655992364887	Glucosidase II beta subunit-like protein
PF13016	2.47961641270539	Cys-rich Gliadin N-terminal
PF13018	0.136082763487954	Extended Signal Peptide of Type V secretion system
PF13019	0.35906937715442	Silencing defective 2 N-terminal ubiquitin domain
PF13020	1.44452507435014	Domain of unknown function (DUF3883)
PF13023	0.474360063981454	HD domain
PF13041	207.776518791239	PPR repeat family
PF13054	0.136082763487954	Protein of unknown function (DUF3915)
PF13085	1.49866001177301	2Fe-2S iron-sulfur cluster binding domain
PF13086	4.38953236797541	AAA domain
PF13087	3.37360370474566	AAA domain
PF13088	0.726843784311631	BNR repeat-like domain
PF13091	1.99965056346374	PLD-like domain
PF13098	0.136082763487954	Thioredoxin-like domain
PF13103	0.136082763487954	TonB C terminal
PF13116	0	Protein of unknown function
PF13145	0.136082763487954	PPIC-type PPIASE domain
PF13155	0.301985046903748	Toprim-like
PF13167	0.445883414769754	GTP-binding GTPase N-terminal
PF13174	1.50424509949579	Tetratricopeptide repeat
PF13175	0.264350528572715	AAA ATPase domain
PF13176	2.24184210967766	Tetratricopeptide repeat
PF13177	1.42406196521874	DNA polymerase III, delta subunit
PF13178	4.49737869145346	Protein of unknown function (DUF4005)
PF13180	2.12502312233073	PDZ domain
PF13181	5.48245406598217	Tetratricopeptide repeat
PF13183	0.136082763487954	4Fe-4S dicluster domain
PF13184	0.231212282322664	NusA-like KH domain
PF13186	0.272165526975909	Iron-sulfur cluster-binding domain
PF13187	0.998426434902417	4Fe-4S dicluster domain
PF13188	0	PAS domain
PF13191	0.765247980981933	AAA ATPase domain
PF13193	5.35530067157941	AMP-binding enzyme C-terminal domain
PF13202	6.13464118769362	EF hand
PF13207	0.264350528572715	AAA domain
PF13208	0	TerB N-terminal domain
PF13225	0.512594693063724	Domain of unknown function (DUF4033)
PF13229	0.190625877092986	Right handed beta helix region
PF13231	0	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF13233	0.619956942667557	Complex1_LYR-like
PF13234	0.832809059400764	rRNA-processing arch domain
PF13236	0.520710153148461	Clustered mitochondria
PF13237	0.264350528572715	4Fe-4S dicluster domain
PF13238	0.91440066787574	AAA domain
PF13241	0.136082763487954	Putative NAD(P)-binding
PF13242	2.64693961173581	HAD-hyrolase-like
PF13243	5.06715902937048	Squalene-hopene cyclase C-terminal domain
PF13245	1.02177549257785	AAA domain
PF13246	3.70449327712328	Cation transport ATPase (P-type)
PF13247	0	4Fe-4S dicluster domain
PF13249	4.42425972045879	Squalene-hopene cyclase N-terminal domain
PF13251	0.272165526975909	Domain of unknown function (DUF4042)
PF13259	2.87012126688973	Protein of unknown function (DUF4050)
PF13266	1.6412102026919	Protein of unknown function (DUF4057)
PF13276	0.190625877092986	HTH-like domain
PF13279	0.708341040776911	Thioesterase-like superfamily
PF13288	0.47325389831584	DXP reductoisomerase C-terminal domain
PF13290	0	Chitobiase/beta-hexosaminidase C-terminal domain
PF13292	1.34234376835922	1-deoxy-D-xylulose-5-phosphate synthase
PF13297	0.718138754308839	Telomere stability C-terminal
PF13299	0.274721127897378	Cleavage and polyadenylation factor 2 C-terminal
PF13301	0.537873754798121	Protein of unknown function (DUF4079)
PF13302	2.51598662143607	Acetyltransferase (GNAT) domain
PF13304	0.451722381240389	AAA domain, putative AbiEii toxin, Type IV TA system
PF13306	11.8417234849636	BspA type Leucine rich repeat region (6 copies)
PF13307	0.70239681506547	Helicase C-terminal domain
PF13320	0.194257172471453	Domain of unknown function (DUF4091)
PF13322	0	Domain of unknown function (DUF4092)
PF13324	0.800942840633627	Grap2 and cyclin-D-interacting
PF13325	0.50469493868284	N-terminal region of micro-spherule protein
PF13326	0.455189810740022	Photosystem II Pbs27
PF13328	1.28366613343905	HD domain
PF13329	0.503308411506247	Autophagy-related protein 2 CAD motif
PF13332	0	Hemagglutinin repeat
PF13334	1.29949191812917	Domain of unknown function (DUF4094)
PF13335	0.190625877092986	Magnesium chelatase, subunit ChlI C-terminal
PF13339	0.390756223591297	Apoptosis antagonizing transcription factor
PF13343	2.0613409434093	Bacterial extracellular solute-binding protein
PF13344	1.59456186245425	Haloacid dehalogenase-like hydrolase
PF13347	2.50847619685511	MFS/sugar transport protein
PF13350	0.339049520304525	Tyrosine phosphatase family
PF13353	0.35906937715442	4Fe-4S single cluster domain
PF13354	0.136082763487954	Beta-lactamase enzyme family
PF13355	0.452108964435865	Protein of unknown function (DUF4101)
PF13356	0	Arm DNA-binding domain
PF13358	0.408248290463863	DDE superfamily endonuclease
PF13359	20.9948331469418	DDE superfamily endonuclease
PF13360	3.04382157089009	PQQ-like domain
PF13361	1.10205956735876	UvrD-like helicase C-terminal domain
PF13364	1.1882548908103	Beta-galactosidase jelly roll domain
PF13365	9.2965169345248	Trypsin-like peptidase domain
PF13368	0.788854931799364	Topoisomerase C-terminal repeat
PF13369	0.90421792887173	Transglutaminase-like superfamily
PF13370	0.925793142121177	4Fe-4S single cluster domain of Ferredoxin I
PF13371	0.599324101014887	Tetratricopeptide repeat
PF13374	1.65044516790808	Tetratricopeptide repeat
PF13375	0.136082763487954	RnfC Barrel sandwich hybrid domain
PF13377	0	Periplasmic binding protein-like domain
PF13378	0.594935532566809	Enolase C-terminal domain-like
PF13385	0.872156455745409	Concanavalin A-like lectin/glucanases superfamily
PF13386	0.63002002120084	Cytochrome C biogenesis protein transmembrane region
PF13393	0.925793142121177	Histidyl-tRNA synthetase
PF13394	0.718138754308839	4Fe-4S single cluster domain
PF13395	0.190625877092986	HNH endonuclease
PF13396	0.264350528572715	Phospholipase_D-nuclease N-terminal
PF13398	0.911146903218841	Peptidase M50B-like
PF13401	1.29949191812917	AAA domain
PF13405	3.10383996071754	EF-hand domain
PF13406	0.136082763487954	Transglycosylase SLT domain
PF13407	0.272165526975909	Periplasmic binding protein domain
PF13408	0.272165526975909	Recombinase zinc beta ribbon domain
PF13409	0.959887309947757	Glutathione S-transferase, N-terminal domain
PF13410	8.4754959822628	Glutathione S-transferase, C-terminal domain
PF13412	3.13029425747242	Winged helix-turn-helix DNA-binding
PF13414	3.31230262916868	TPR repeat
PF13415	4.06790715520159	Galactose oxidase, central domain
PF13417	6.61280654052558	Glutathione S-transferase, N-terminal domain
PF13418	4.76597684530747	Galactose oxidase, central domain
PF13419	2.81908490339023	Haloacid dehalogenase-like hydrolase
PF13422	0.231212282322664	Domain of unknown function (DUF4110)
PF13423	0.427888711146351	Ubiquitin carboxyl-terminal hydrolase
PF13424	4.12217334276286	Tetratricopeptide repeat
PF13426	2.12502312233073	PAS domain
PF13427	0.136082763487954	Domain of unknown function (DUF4111)
PF13428	1.31393116042646	Tetratricopeptide repeat
PF13429	0.136082763487954	Tetratricopeptide repeat
PF13431	0.865520932719447	Tetratricopeptide repeat
PF13432	4.68747233860928	Tetratricopeptide repeat
PF13434	0.190625877092986	L-lysine 6-monooxygenase (NADPH-requiring)
PF13437	0.328050378773257	HlyD family secretion protein
PF13438	0.136082763487954	Domain of unknown function (DUF4113)
PF13439	1.19295040879647	Glycosyltransferase Family 4
PF13441	0.923525890206226	YMGG-like Gly-zipper
PF13442	0.531666683096416	Cytochrome C oxidase, cbb3-type, subunit III
PF13443	0.136082763487954	Cro/C1-type HTH DNA-binding domain
PF13445	2.74320200362722	RING-type zinc-finger
PF13450	3.42805663999941	NAD(P)-binding Rossmann-like domain
PF13454	0.136082763487954	FAD-NAD(P)-binding
PF13456	132.864512516448	Reverse transcriptase-like
PF13458	0.190625877092986	Periplasmic binding protein
PF13460	1.98465461687617	NAD(P)H-binding
PF13462	0.690354834374696	Thioredoxin
PF13469	0	Sulfotransferase family
PF13472	2.64515696054354	GDSL-like Lipase/Acylhydrolase family
PF13474	0.818420014879107	SnoaL-like domain
PF13476	0.792169927206865	AAA domain
PF13481	0.835949770959199	AAA domain
PF13483	0.351198407532735	Beta-lactamase superfamily domain
PF13484	0.136082763487954	4Fe-4S double cluster binding domain
PF13487	0.136082763487954	HD domain
PF13489	1.09633784649386	Methyltransferase domain
PF13499	25.4427187169393	EF-hand domain pair
PF13500	0.46091089588801	AAA domain
PF13502	0	AsmA-like C-terminal region
PF13505	0.272165526975909	Outer membrane protein beta-barrel domain
PF13506	0.54078908105534	Glycosyl transferase family 21
PF13507	0.720324874295135	CobB/CobQ-like glutamine amidotransferase domain
PF13508	0.376177396931639	Acetyltransferase (GNAT) domain
PF13510	0.445883414769754	2Fe-2S iron-sulfur cluster binding domain
PF13511	0	Domain of unknown function (DUF4124)
PF13513	1.15606141161332	HEAT-like repeat
PF13515	0.837828546693646	Fusaric acid resistance protein-like
PF13516	36.0696633607049	Leucine Rich repeat
PF13517	0.515652958340339	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF13519	1.51258406446105	von Willebrand factor type A domain
PF13520	3.79377547503757	Amino acid permease
PF13522	0.524720816920097	Glutamine amidotransferase domain
PF13525	0.136082763487954	Outer membrane lipoprotein
PF13528	0.317220634287258	Glycosyl transferase family 1
PF13531	0.136082763487954	Bacterial extracellular solute-binding protein
PF13532	2.05046397571946	2OG-Fe(II) oxygenase superfamily
PF13533	0.301985046903748	Biotin-lipoyl like
PF13534	0.793051585718144	4Fe-4S dicluster domain
PF13537	1.67576134954502	Glutamine amidotransferase domain
PF13538	0.190625877092986	UvrD-like helicase C-terminal domain
PF13540	2.66352015622963	Regulator of chromosome condensation (RCC1) repeat
PF13541	0.656100757546514	Subunit ChlI of Mg-chelatase
PF13549	0.272165526975909	ATP-grasp domain
PF13551	0	Winged helix-turn helix
PF13555	0.136082763487954	P-loop containing region of AAA domain
PF13558	0	Putative exonuclease SbcCD, C subunit
PF13560	0	Helix-turn-helix domain
PF13561	12.3935579848891	Enoyl-(Acyl carrier protein) reductase
PF13563	0.827759134763963	2'-5' RNA ligase superfamily
PF13567	0	Domain of unknown function (DUF4131)
PF13570	0.787081225380146	PQQ-like domain
PF13578	0.469919778454886	Methyltransferase domain
PF13579	0.668759816767359	Glycosyl transferase 4-like domain
PF13580	0.136082763487954	SIS domain
PF13589	2.23184499360321	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF13592	0	Winged helix-turn helix
PF13593	0.678099040609049	SBF-like CPA transporter family (DUF4137)
PF13599	0.948167529064672	Pentapeptide repeats (9 copies)
PF13602	3.87744647867234	Zinc-binding dehydrogenase
PF13603	0.237180031990727	Leucyl-tRNA synthetase, Domain 2
PF13604	0.419643454531126	AAA domain
PF13606	2.15870978885092	Ankyrin repeat
PF13609	0.272165526975909	Gram-negative porin
PF13613	0.292582419835719	Helix-turn-helix of DDE superfamily endonuclease
PF13614	0.43637859174338	AAA domain
PF13616	0.609727803539829	PPIC-type PPIASE domain
